key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,catchtrialorder,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trialnumber,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,9,FF,110,61,1,0,0,response1disk_5,9,6,2.99679,-1,2,1,0,0,rectangle_8,-1,2,1,0,0,3,-1,2,1,0,0,0,5,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,6,FF,-64,-117,1,0,0,response5disk_5,7,3,1.941685,-8,0,1,0,0,rectangle_8,-8,0,1,0,0,3,-8,0,1,0,0,0,6,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,1,6.543945,,,,,,,,,,,,,,,,,,,,,,,,,,space,3.727115,7,-96,55,1,0,0,response7disk,6,0,-5,1,0,0,rectangle,0,-5,1,0,0,,7,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",0,-5,1,0,0,0,1,0,0,31,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,2.321625,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-53,-145,1,0,0,response5disk,4,5,0,1,0,0,rectangle,5,0,1,0,0,,6,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",5,0,1,0,0,0,2,1,1,110,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,7,1.56167,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,60,104,1,0,0,response1disk,9,-8,-6,1,0,0,rectangle,-8,-6,1,0,0,,7,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",-8,-6,1,0,0,0,3,2,2,39,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.53462,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,-62,-136,1,0,0,response5disk,1,-18,3,1,0,0,rectangle,-18,3,1,0,0,,2,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",-18,3,1,0,0,0,4,3,3,20,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,1.99708,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,59,-131,1,0,0,response3disk,2,-2,-5,1,0,0,rectangle,-2,-5,1,0,0,,5,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",-2,-5,1,0,0,0,5,4,4,14,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,4,0.77637,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,66,-141,1,0,0,response3disk,8,0,-16,1,0,0,rectangle,0,-16,1,0,0,,3,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",0,-16,1,0,0,0,6,5,5,153,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,PF,,,,,,,,1,1.04984,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,-87,45,1,0,0,response7disk,3,2,-5,1,0,0,rectangle,2,-5,1,0,0,,3,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",2,-5,1,0,0,0,7,6,6,109,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5eadd6d03dcdd00d2aea4c72,5fb5d86bb10d321df4d83ada,2020-11-18_20h50.28.028,Colour_Similarity_Experiment,2020.1.2,Win32,60,5fb5945709dec70f2d595766,,,,,,,,,,,,,,,,,,,,FF,,,,,,,,3,1.0561,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,-51,-128,1,0,0,response5disk,2,7,-5,1,0,0,rectangle,7,-5,1,0,0,,6,"[155,64,177,202,85,236,29,21,18,248,222,187,291,79,223,173,307,57,102,272]",7,-5,1,0,0,0,8,7,7,13,1,,,,,,,,,,,,,,,,,,,,,
